ReturnID,SalesID,OrderID,ReturnDateKey,ReturnReason,ReturnStatus,RefundAmount
539,5040,1992,20250626,Missing parts,Pending,0.0
540,5041,1992,20250711,Size/Fit,Approved,0.0
541,5072,2008,20240909,Changed mind,Approved,0.0
542,5084,2013,20250201,Size/Fit,Refunded,116.47
543,5097,2020,20251231,Damaged,Refunded,79.24
544,5098,2021,20240809,Changed mind,Approved,0.0
545,5099,2021,20240731,Damaged,Refunded,88.38
546,5107,2024,20240318,Defective,Refunded,1228.53
547,5114,2028,20250428,Not as expected,Approved,0.0
548,5139,2037,20250711,Wrong item,Refunded,60.52
549,5144,2039,20250506,Damaged,Refunded,314.38
550,5159,2047,20251227,Size/Fit,Refunded,133.3
551,5163,2048,20250106,Not as expected,Refunded,124.9
552,5166,2050,20250707,Size/Fit,Pending,0.0
553,5171,2052,20251030,Changed mind,Refunded,140.9
554,5174,2053,20250202,Changed mind,Refunded,163.16
555,5175,2053,20250310,Changed mind,Refunded,52.76
556,5190,2059,20250811,Damaged,Refunded,95.79
557,5192,2060,20240909,Damaged,Approved,0.0
558,5197,2062,20250305,Changed mind,Refunded,109.72
559,5201,2063,20240502,Damaged,Refunded,67.39
560,5204,2063,20240429,Damaged,Refunded,19.44
561,5214,2067,20240612,Not as expected,Refunded,92.7
562,5229,2073,20241122,Defective,Approved,0.0
563,5252,2084,20250408,Changed mind,Refunded,92.7
564,5259,2086,20250301,Not as expected,Refunded,81.51
565,5267,2090,20250123,Not as expected,Approved,0.0
566,5284,2099,20240605,Size/Fit,Refunded,143.52
567,5290,2101,20240615,Changed mind,Refunded,186.61
568,5304,2107,20250119,Damaged,Refunded,25.52
569,5305,2107,20250130,Damaged,Approved,0.0
570,5309,2110,20251227,Not as expected,Refunded,274.7
571,5315,2113,20250912,Not as expected,Refunded,291.2
572,5320,2114,20251128,Not as expected,Refunded,92.96
573,5322,2114,20251210,Not as expected,Refunded,154.56
574,5346,2123,20251231,Size/Fit,Refunded,223.72
575,5348,2123,20251231,Damaged,Refunded,21.99
576,5350,2124,20241224,Not as expected,Refunded,73.54
577,5362,2128,20240216,Changed mind,Refunded,23.65
578,5364,2130,20250712,Not as expected,Refunded,48.12
579,5376,2135,20250325,Not as expected,Refunded,44.53
580,5380,2137,20241108,Damaged,Refunded,63.62
581,5389,2141,20250707,Not as expected,Approved,0.0
582,5408,2151,20241014,Changed mind,Refunded,66.1
583,5420,2155,20250524,Damaged,Refunded,96.79
584,5434,2161,20241018,Not as expected,Approved,0.0
585,5438,2163,20251231,Wrong item,Approved,0.0
586,5439,2163,20251221,Changed mind,Refunded,56.6
587,5442,2164,20250207,Damaged,Refunded,94.52
588,5460,2172,20250316,Defective,Approved,0.0
589,5471,2176,20250806,Not as expected,Refunded,106.25
590,5489,2186,20251215,Damaged,Approved,0.0
591,5504,2191,20251001,Changed mind,Refunded,670.08
592,5513,2195,20240810,Damaged,Refunded,131.97
593,5524,2199,20250831,Damaged,Approved,0.0
594,5528,2200,20240126,Damaged,Refunded,315.42
595,5535,2202,20241112,Not as expected,Refunded,71.35
596,5558,2210,20250206,Changed mind,Refunded,97.97
597,5584,2223,20241213,Not as expected,Refunded,104.71
598,5594,2228,20250721,Missing parts,Refunded,320.44
599,5597,2229,20250905,Not as expected,Refunded,188.54
600,5650,2251,20250713,Changed mind,Refunded,70.95
601,5653,2252,20250309,Damaged,Refunded,107.77
602,5660,2254,20250704,Damaged,Refunded,53.36
603,5668,2257,20250509,Not as expected,Refunded,101.44
604,5669,2257,20250513,Missing parts,Approved,0.0
605,5671,2259,20250909,Not as expected,Refunded,132.55
606,5678,2261,20250628,Damaged,Refunded,68.04
607,5708,2273,20251020,Wrong item,Refunded,13.14
608,5725,2280,20250610,Changed mind,Refunded,58.85
609,5726,2281,20240514,Changed mind,Refunded,21.58
610,5754,2291,20250207,Changed mind,Refunded,68.33
611,5766,2297,20250726,Not as expected,Refunded,73.09
612,5772,2299,20250807,Not as expected,Refunded,66.93
613,5789,2306,20251104,Not as expected,Refunded,103.42
614,5803,2310,20240711,Wrong item,Refunded,57.07
615,5815,2315,20241202,Wrong item,Refunded,39.9
616,5817,2315,20241126,Changed mind,Pending,0.0
617,5820,2316,20250107,Missing parts,Refunded,454.94
618,5824,2319,20250715,Damaged,Refunded,96.92
619,5842,2325,20251011,Missing parts,Refunded,220.21
620,5883,2339,20250410,Damaged,Refunded,58.86
621,5889,2341,20240916,Defective,Refunded,224.42
622,5893,2342,20250112,Wrong item,Approved,0.0
623,5910,2348,20250711,Damaged,Refunded,40.2
624,5917,2351,20241017,Damaged,Refunded,36.27
625,5921,2354,20250830,Size/Fit,Pending,0.0
626,5929,2358,20251222,Changed mind,Refunded,17.41
627,5930,2358,20251221,Size/Fit,Refunded,63.43
628,5947,2365,20240728,Damaged,Refunded,422.34
629,5956,2369,20250427,Missing parts,Refunded,502.54
630,5972,2375,20251124,Damaged,Refunded,44.22
631,5983,2380,20240519,Not as expected,Approved,0.0
632,5995,2386,20250823,Damaged,Refunded,19.32
633,5999,2387,20251021,Not as expected,Refunded,21.98
634,6002,2388,20240812,Changed mind,Refunded,97.71
635,6011,2393,20240905,Defective,Approved,0.0
636,6015,2395,20240725,Not as expected,Refunded,38.06
637,6023,2398,20251203,Wrong item,Refunded,53.23
638,6028,2400,20251221,Changed mind,Refunded,52.01
639,6034,2402,20240526,Missing parts,Refunded,82.43
640,6035,2402,20240520,Not as expected,Pending,0.0
641,6040,2404,20250630,Defective,Refunded,360.92
642,6054,2410,20250709,Not as expected,Approved,0.0
643,6055,2411,20251126,Size/Fit,Refunded,138.64
644,6064,2417,20241008,Wrong item,Refunded,20.67
645,6071,2421,20250708,Changed mind,Refunded,49.55
646,6073,2421,20250707,Not as expected,Approved,0.0
647,6077,2422,20240715,Not as expected,Refunded,77.74
648,6126,2444,20250624,Not as expected,Refunded,335.62
649,6147,2451,20250714,Changed mind,Approved,0.0
650,6157,2455,20240906,Changed mind,Refunded,214.12
651,6179,2461,20240611,Not as expected,Refunded,159.69
652,6183,2463,20250926,Damaged,Refunded,17.57
653,6184,2463,20251017,Defective,Refunded,213.49
654,6191,2465,20240913,Changed mind,Refunded,37.95
655,6192,2466,20240311,Defective,Approved,0.0
656,6206,2473,20240821,Not as expected,Refunded,282.96
657,6222,2479,20250124,Damaged,Refunded,82.38
658,6237,2484,20240319,Missing parts,Refunded,95.82
659,6242,2485,20251212,Missing parts,Refunded,178.95
660,6248,2488,20251231,Changed mind,Refunded,80.02
661,6255,2490,20240220,Changed mind,Approved,0.0
662,6285,2500,20250504,Damaged,Refunded,243.9
663,6289,2502,20240413,Damaged,Approved,0.0
664,6298,2504,20240819,Damaged,Refunded,66.87
665,6312,2509,20251102,Damaged,Refunded,440.11
666,6318,2512,20240130,Damaged,Refunded,321.39
667,6323,2513,20241206,Damaged,Refunded,37.71
668,6350,2522,20240804,Size/Fit,Refunded,183.16
669,6357,2525,20241122,Changed mind,Refunded,36.65
670,6365,2528,20240813,Defective,Refunded,162.66
671,6370,2529,20251224,Not as expected,Refunded,37.75
672,6413,2545,20250525,Not as expected,Refunded,206.29
673,6431,2551,20251024,Wrong item,Refunded,26.48
674,6438,2554,20250308,Damaged,Refunded,293.89
675,6446,2557,20240710,Size/Fit,Approved,0.0
676,6463,2564,20241007,Wrong item,Refunded,90.66
677,6491,2576,20250523,Missing parts,Pending,0.0
678,6498,2578,20240727,Damaged,Refunded,331.49
679,6500,2579,20241105,Size/Fit,Refunded,37.87
680,6502,2579,20241109,Not as expected,Refunded,69.41
681,6507,2581,20251006,Allergic reaction,Approved,0.0
682,6508,2581,20250927,Defective,Refunded,558.78
683,6511,2583,20251209,Size/Fit,Refunded,139.22
684,6512,2583,20251231,Missing parts,Refunded,305.01
685,6520,2586,20250220,Size/Fit,Approved,0.0
686,6543,2595,20250614,Damaged,Refunded,64.91
687,6549,2598,20241029,Size/Fit,Approved,0.0
688,6562,2603,20240313,Wrong item,Refunded,29.12
689,6599,2616,20250512,Changed mind,Refunded,333.94
690,6600,2617,20241111,Size/Fit,Refunded,121.94
691,6604,2618,20250107,Changed mind,Approved,0.0
692,6619,2623,20250126,Not as expected,Refunded,264.43
693,6631,2629,20251231,Not as expected,Refunded,69.96
694,6640,2633,20250619,Size/Fit,Approved,0.0
695,6641,2633,20250519,Not as expected,Refunded,219.6
696,6643,2634,20250902,Changed mind,Refunded,51.16
697,6653,2638,20250409,Size/Fit,Refunded,130.58
698,6655,2639,20250422,Damaged,Refunded,80.37
699,6666,2642,20251110,Size/Fit,Refunded,59.1
700,6672,2645,20240701,Damaged,Approved,0.0
701,6685,2652,20241012,Damaged,Refunded,87.35
702,6687,2653,20240604,Changed mind,Refunded,89.52
703,6694,2656,20240210,Changed mind,Refunded,51.57
704,6714,2666,20240222,Changed mind,Refunded,58.88
705,6722,2668,20240302,Changed mind,Refunded,28.82
706,6741,2677,20240906,Size/Fit,Refunded,96.7
707,6748,2680,20241120,Damaged,Refunded,56.06
708,6758,2683,20251231,Wrong item,Approved,0.0
709,6779,2691,20250326,Not as expected,Refunded,571.63
710,6806,2701,20241204,Not as expected,Refunded,289.3
711,6814,2703,20240509,Changed mind,Refunded,47.01
712,6826,2708,20251114,Missing parts,Refunded,394.39
713,6837,2711,20241002,Not as expected,Refunded,206.61
714,6845,2715,20240525,Not as expected,Refunded,696.84
715,6851,2718,20250416,Missing parts,Refunded,375.23
716,6859,2722,20240505,Changed mind,Refunded,46.55
717,6869,2728,20250317,Not as expected,Refunded,241.95
718,6907,2743,20250905,Damaged,Refunded,27.24
719,6917,2747,20250622,Damaged,Pending,0.0
720,6921,2748,20240419,Changed mind,Refunded,51.9
721,6924,2750,20240514,Missing parts,Refunded,299.1
722,6932,2752,20250308,Damaged,Refunded,22.66
723,6935,2752,20250404,Wrong item,Approved,0.0
724,6936,2753,20251014,Changed mind,Refunded,15.78
725,6938,2753,20251103,Missing parts,Refunded,356.42
726,6947,2756,20250814,Not as expected,Refunded,49.09
727,6964,2761,20250330,Not as expected,Refunded,73.22
728,6993,2771,20251231,Not as expected,Refunded,114.99
729,7018,2783,20240817,Allergic reaction,Refunded,374.27
730,7026,2786,20250729,Changed mind,Refunded,44.89
731,7036,2790,20241023,Defective,Refunded,383.55
732,7059,2801,20240511,Not as expected,Refunded,172.04
733,7074,2806,20241117,Not as expected,Refunded,372.69
734,7077,2807,20251231,Changed mind,Refunded,36.42
735,7089,2812,20250408,Changed mind,Refunded,98.46
736,7100,2816,20251231,Changed mind,Approved,0.0
737,7101,2817,20250101,Not as expected,Pending,0.0
738,7111,2823,20241226,Size/Fit,Refunded,189.08
739,7115,2824,20240921,Damaged,Refunded,443.83
740,7117,2825,20250621,Not as expected,Refunded,226.17
741,7120,2826,20241109,Changed mind,Refunded,172.95
742,7133,2831,20250328,Size/Fit,Refunded,97.4
743,7136,2833,20240413,Missing parts,Refunded,163.13
744,7151,2839,20240727,Allergic reaction,Refunded,99.63
745,7166,2847,20240502,Not as expected,Refunded,43.87
746,7178,2852,20240402,Missing parts,Refunded,131.26
747,7193,2861,20251231,Allergic reaction,Refunded,160.11
748,7198,2862,20250327,Not as expected,Approved,0.0
749,7203,2863,20250531,Changed mind,Refunded,21.63
750,7209,2866,20250817,Defective,Refunded,192.61
751,7221,2872,20251019,Changed mind,Refunded,20.36
752,7222,2872,20251025,Damaged,Refunded,64.55
753,7223,2872,20251111,Damaged,Refunded,545.95
754,7232,2876,20241211,Changed mind,Refunded,22.71
755,7233,2876,20241201,Not as expected,Refunded,200.16
756,7237,2878,20240527,Changed mind,Pending,0.0
757,7239,2879,20240709,Not as expected,Refunded,167.49
758,7253,2885,20250810,Not as expected,Approved,0.0
759,7255,2886,20251009,Size/Fit,Refunded,67.21
760,7260,2888,20240923,Damaged,Refunded,67.01
761,7265,2891,20240214,Wrong item,Refunded,18.06
762,7267,2892,20250820,Defective,Refunded,164.74
763,7272,2893,20250114,Damaged,Refunded,189.83
764,7279,2895,20240216,Damaged,Refunded,23.9
765,7292,2900,20250223,Not as expected,Refunded,113.49
766,7304,2905,20251103,Not as expected,Refunded,84.71
767,7325,2913,20241202,Not as expected,Refunded,845.87
768,7336,2917,20250125,Defective,Refunded,311.88
769,7345,2921,20240309,Not as expected,Refunded,80.69
770,7355,2925,20240918,Changed mind,Approved,0.0
771,7372,2931,20251218,Defective,Refunded,390.78
772,7382,2934,20251129,Changed mind,Refunded,132.53
773,7410,2945,20251001,Allergic reaction,Pending,0.0
774,7420,2950,20251230,Size/Fit,Refunded,236.18
775,7430,2954,20240202,Not as expected,Refunded,59.77
776,7449,2961,20240401,Missing parts,Approved,0.0
777,7451,2961,20240403,Not as expected,Approved,0.0
778,7559,3006,20250731,Size/Fit,Refunded,80.61
779,7560,3006,20250727,Wrong item,Refunded,112.68
780,7561,3007,20250724,Changed mind,Refunded,143.57
781,7562,3007,20250705,Damaged,Refunded,49.95
782,7572,3011,20250503,Damaged,Refunded,406.96
783,7577,3013,20240214,Defective,Refunded,149.6
784,7579,3013,20240211,Changed mind,Pending,0.0
785,7583,3015,20240720,Not as expected,Refunded,94.77
786,7584,3016,20251231,Defective,Refunded,436.11
787,7585,3016,20251231,Changed mind,Refunded,236.23
788,7598,3021,20240525,Damaged,Refunded,184.84
789,7613,3025,20240609,Late delivery,Refunded,25.51
790,7618,3026,20250612,Not as expected,Refunded,84.94
791,7619,3026,20250703,Missing parts,Refunded,369.69
792,7625,3030,20240620,Damaged,Refunded,67.87
793,7632,3032,20250430,Changed mind,Refunded,160.78
794,7649,3040,20250122,Changed mind,Refunded,41.39
795,7678,3055,20250628,Not as expected,Refunded,142.61
796,7688,3058,20251022,Not as expected,Refunded,444.35
797,7715,3069,20241122,Changed mind,Refunded,283.47
798,7718,3071,20240828,Wrong item,Refunded,12.61
799,7721,3073,20240427,Damaged,Refunded,46.59
800,7725,3075,20251207,Damaged,Refunded,33.89
801,7727,3076,20241003,Defective,Refunded,111.96
802,7730,3077,20250611,Changed mind,Refunded,14.74
803,7757,3090,20251117,Missing parts,Refunded,347.51
804,7771,3094,20251231,Damaged,Refunded,384.52
805,7776,3097,20240606,Damaged,Approved,0.0
806,7784,3101,20240127,Changed mind,Refunded,14.6
807,7787,3102,20250613,Changed mind,Refunded,349.77
808,7800,3108,20241229,Damaged,Refunded,112.35
809,7806,3111,20241103,Damaged,Refunded,44.85
810,7845,3128,20251019,Not as expected,Refunded,111.09
811,7857,3134,20251124,Defective,Refunded,208.41
812,7873,3139,20241109,Changed mind,Refunded,72.48
813,7880,3142,20250421,Missing parts,Refunded,181.69
814,7882,3143,20240528,Damaged,Refunded,76.33
815,7884,3144,20250316,Missing parts,Approved,0.0
816,7886,3145,20240419,Not as expected,Refunded,235.79
817,7889,3146,20250722,Not as expected,Refunded,166.04
818,7890,3147,20240211,Changed mind,Refunded,118.81
819,7894,3148,20250103,Size/Fit,Refunded,54.89
820,7907,3152,20240717,Not as expected,Refunded,258.78
821,7914,3156,20251109,Damaged,Refunded,114.41
822,7922,3160,20250124,Damaged,Approved,0.0
823,7923,3160,20250217,Defective,Approved,0.0
824,7925,3161,20240825,Changed mind,Refunded,52.97
825,7928,3162,20240302,Changed mind,Refunded,341.13
826,7938,3166,20241116,Allergic reaction,Refunded,48.54
827,7941,3167,20241025,Allergic reaction,Refunded,124.29
828,7943,3168,20250302,Size/Fit,Approved,0.0
829,7947,3168,20250324,Changed mind,Refunded,12.76
830,7948,3169,20241113,Missing parts,Approved,0.0
831,7949,3170,20251001,Not as expected,Refunded,98.61
832,7975,3181,20250522,Not as expected,Refunded,183.81
833,7976,3181,20250525,Changed mind,Approved,0.0
834,7987,3186,20250807,Changed mind,Refunded,20.12
835,7989,3187,20240817,Changed mind,Refunded,17.18
836,8002,3191,20250125,Allergic reaction,Refunded,40.8
837,8024,3202,20240120,Size/Fit,Refunded,39.32
838,8030,3203,20250516,Changed mind,Refunded,52.84
839,8035,3205,20240601,Damaged,Refunded,194.37
840,8047,3208,20250815,Damaged,Refunded,444.87
841,8052,3209,20240502,Defective,Refunded,319.1
842,8066,3215,20250623,Not as expected,Refunded,62.9
843,8076,3217,20241002,Changed mind,Approved,0.0
844,8089,3223,20240310,Not as expected,Refunded,132.98
845,8096,3226,20240512,Not as expected,Approved,0.0
846,8109,3231,20241025,Wrong item,Refunded,73.97
847,8116,3235,20250327,Damaged,Refunded,108.15
848,8117,3235,20250328,Wrong item,Refunded,24.99
849,8119,3236,20241219,Changed mind,Refunded,127.24
850,8120,3237,20250415,Damaged,Refunded,14.72
851,8128,3239,20241204,Not as expected,Refunded,67.79
852,8136,3244,20240216,Damaged,Refunded,202.88
853,8140,3245,20250515,Damaged,Approved,0.0
854,8141,3245,20250420,Changed mind,Refunded,37.63
855,8144,3247,20250930,Not as expected,Refunded,95.81
856,8153,3250,20240806,Changed mind,Refunded,57.09
857,8165,3254,20240912,Damaged,Refunded,123.91
858,8167,3255,20240518,Damaged,Refunded,46.35
859,8170,3257,20241025,Damaged,Approved,0.0
860,8177,3259,20241201,Damaged,Refunded,14.07
861,8187,3263,20250518,Changed mind,Refunded,58.04
862,8202,3269,20240815,Not as expected,Refunded,37.44
863,8207,3271,20250815,Not as expected,Refunded,54.15
864,8221,3278,20251024,Not as expected,Refunded,174.48
865,8223,3278,20251029,Damaged,Approved,0.0
866,8245,3289,20240419,Damaged,Refunded,87.52
867,8260,3295,20250701,Damaged,Refunded,152.27
868,8267,3299,20251021,Not as expected,Refunded,63.41
869,8271,3300,20250824,Damaged,Refunded,83.3
870,8294,3309,20250606,Defective,Refunded,392.9
871,8300,3311,20250807,Not as expected,Refunded,231.38
872,8352,3327,20251216,Damaged,Approved,0.0
873,8360,3331,20250521,Damaged,Refunded,73.81
874,8362,3332,20240710,Damaged,Refunded,91.44
875,8363,3332,20240801,Changed mind,Approved,0.0
876,8383,3339,20241206,Size/Fit,Refunded,116.68
877,8390,3343,20250914,Damaged,Approved,0.0
878,8392,3344,20240131,Defective,Refunded,386.12
879,8394,3345,20250411,Not as expected,Refunded,15.27
880,8401,3347,20240512,Not as expected,Approved,0.0
881,8403,3347,20240519,Not as expected,Refunded,487.23
882,8404,3347,20240509,Wrong item,Refunded,28.65
883,8434,3361,20250331,Not as expected,Refunded,59.31
884,8450,3365,20240425,Not as expected,Refunded,156.02
885,8459,3368,20250131,Size/Fit,Refunded,139.51
886,8464,3369,20250403,Size/Fit,Refunded,585.63
887,8466,3369,20250329,Changed mind,Refunded,132.04
888,8468,3371,20250702,Not as expected,Refunded,174.4
889,8470,3371,20250608,Not as expected,Refunded,459.53
890,8471,3372,20250917,Changed mind,Approved,0.0
891,8479,3374,20240211,Damaged,Refunded,292.57
892,8481,3374,20240206,Not as expected,Refunded,26.83
893,8515,3386,20240219,Damaged,Refunded,12.02
894,8526,3390,20240830,Changed mind,Pending,0.0
895,8528,3391,20241226,Missing parts,Refunded,174.81
896,8542,3397,20240220,Damaged,Refunded,490.03
897,8544,3397,20240216,Damaged,Refunded,52.34
898,8566,3408,20251231,Damaged,Refunded,70.73
899,8569,3409,20251102,Changed mind,Refunded,10.79
900,8578,3413,20241031,Not as expected,Approved,0.0
901,8579,3413,20241023,Not as expected,Refunded,79.08
902,8583,3415,20240305,Changed mind,Refunded,31.01
903,8587,3415,20240216,Changed mind,Refunded,40.92
904,8589,3417,20250304,Damaged,Pending,0.0
905,8590,3417,20250321,Changed mind,Refunded,22.9
906,8609,3425,20241010,Wrong item,Refunded,17.04
907,8616,3428,20250512,Not as expected,Refunded,688.59
908,8618,3429,20240713,Damaged,Refunded,70.68
909,8647,3439,20250309,Size/Fit,Approved,0.0
910,8651,3440,20250728,Changed mind,Refunded,234.98
