ProductID,Category,Subcategory,Brand,BaseUnitPrice,EstimatedUnitCost,PriceBand
501,Beauty,Haircare,Atlas,43.76,26.17,Mid
502,Electronics,Accessories,Zenith,160.87,103.54,Premium
503,Fashion,Accessories,Cairo,93.35,56.13,Premium
504,Sports,Outdoor,Vela,54.34,35.7,Mid
505,Fashion,Accessories,Solace,41.55,25.97,Mid
506,Grocery,Coffee & Tea,Pulse,9.62,6.91,Budget
507,Grocery,Snacks,Bloom,19.94,11.93,Budget
508,Beauty,Haircare,Zenith,72.46,32.76,Mid
509,Beauty,Skincare,Pulse,38.51,22.81,Mid
510,Electronics,Gaming,Orion,255.29,129.65,High-end
511,Fashion,Accessories,Solace,61.46,44.59,Mid
512,Toys,Puzzles,Atlas,43.38,20.23,Mid
513,Books,Kids,Fjord,16.35,10.56,Budget
514,Books,Education,Atlas,21.46,13.76,Mid
515,Electronics,Phones,Fjord,172.52,105.03,Premium
516,Fashion,Accessories,Aurum,119.93,67.83,Premium
517,Electronics,Laptops,Orion,104.29,66.96,Premium
518,Grocery,Snacks,Kora,20.67,13.97,Mid
519,Toys,Puzzles,Kora,34.65,15.96,Mid
520,Books,Education,Solace,13.02,6.22,Budget
521,Beauty,Haircare,Linea,46.09,34.29,Mid
522,Electronics,Laptops,Orion,185.91,117.77,Premium
523,Beauty,Makeup,Mira,75.55,45.51,Mid
524,Grocery,Pantry,Zenith,10.23,5.03,Budget
525,Electronics,Laptops,Ridge,195.48,130.6,Premium
526,Grocery,Coffee & Tea,Zenith,14.41,10.63,Budget
527,Sports,Fitness,Orion,80.55,40.58,Premium
528,Electronics,Phones,Mira,207.21,96.79,Premium
529,Sports,Team Sports,Ridge,43.48,26.16,Mid
530,Electronics,Audio,Solace,230.9,157.74,Premium
531,Electronics,Audio,Linea,226.38,133.46,Premium
532,Electronics,Accessories,Atlas,375.61,179.37,High-end
533,Beauty,Skincare,Lumo,74.54,42.27,Mid
534,Home,Cleaning,Pulse,150.88,92.25,Premium
535,Home,Kitchen,Orion,71.94,45.2,Mid
536,Sports,Team Sports,Solace,30.43,20.62,Mid
537,Electronics,Audio,Ridge,199.33,93.96,Premium
538,Sports,Team Sports,Kora,45.05,32.45,Mid
539,Sports,Cycling,Linea,56.08,25.94,Mid
540,Grocery,Beverages,Fjord,32.72,19.91,Mid
541,Sports,Cycling,Linea,35.6,19.12,Mid
542,Sports,Outdoor,Zenith,185.97,137.15,Premium
543,Sports,Outdoor,Cairo,67.16,37.25,Mid
544,Electronics,Audio,Atlas,171.04,91.23,Premium
545,Fashion,Shoes,Atlas,127.87,73.33,Premium
546,Beauty,Skincare,Mira,22.17,11.17,Mid
547,Sports,Cycling,Nova,88.21,65.61,Premium
548,Home,Kitchen,Bloom,106.85,74.41,Premium
549,Sports,Team Sports,Fjord,50.7,22.98,Mid
550,Fashion,Accessories,Mira,57.98,40.03,Mid
551,Toys,Puzzles,Fjord,29.99,19.28,Mid
552,Home,Lighting,Solace,96.36,46.56,Premium
553,Home,Furniture,Orion,190.24,88.46,Premium
554,Books,Education,Orion,26.87,19.17,Mid
555,Toys,Kids,Zenith,18.48,11.95,Budget
556,Grocery,Beverages,Fjord,9.03,6.6,Budget
557,Home,Kitchen,Vela,113.0,69.14,Premium
558,Books,Education,Bloom,31.1,19.69,Mid
559,Toys,Kids,Cairo,19.41,12.27,Budget
560,Beauty,Fragrance,Zenith,41.86,26.17,Mid
561,Electronics,Audio,Atlas,182.39,124.62,Premium
562,Electronics,Phones,Pulse,261.91,174.82,High-end
563,Toys,Puzzles,Pulse,72.25,42.52,Mid
564,Sports,Outdoor,Linea,15.99,11.68,Budget
565,Home,Kitchen,Atlas,111.01,62.73,Premium
566,Fashion,Men,Atlas,48.56,23.24,Mid
567,Sports,Team Sports,Cairo,93.68,63.19,Premium
568,Electronics,Audio,Fjord,99.87,60.27,Premium
569,Sports,Cycling,Linea,226.64,112.1,Premium
570,Fashion,Bags,Fjord,77.77,39.18,Mid
571,Electronics,Audio,Ridge,281.73,134.65,High-end
572,Electronics,Laptops,Lumo,277.0,155.45,High-end
573,Fashion,Accessories,Orion,44.15,20.19,Mid
574,Sports,Cycling,Mira,61.55,31.79,Mid
575,Fashion,Men,Solace,126.72,71.38,Premium
576,Electronics,Laptops,Ridge,137.85,64.0,Premium
577,Grocery,Pantry,Solace,9.81,6.84,Budget
578,Beauty,Makeup,Ridge,112.1,74.65,Premium
579,Home,Cleaning,Lumo,56.64,36.75,Mid
580,Sports,Cycling,Aurum,58.67,42.03,Mid
581,Fashion,Women,Nova,259.74,182.76,High-end
582,Fashion,Men,Nova,103.6,76.0,Premium
583,Home,Decor,Mira,73.68,36.52,Mid
584,Fashion,Men,Orion,75.57,55.54,Mid
585,Home,Furniture,Fjord,123.43,72.91,Premium
586,Books,Fiction,Nova,26.4,15.13,Mid
587,Home,Lighting,Mira,118.29,72.32,Premium
588,Sports,Team Sports,Nova,18.71,13.13,Budget
589,Home,Decor,Ridge,93.88,69.17,Premium
590,Beauty,Fragrance,Orion,23.74,15.74,Mid
591,Beauty,Haircare,Cairo,94.6,59.26,Premium
592,Beauty,Haircare,Solace,25.19,15.45,Mid
593,Fashion,Bags,Mira,164.59,117.61,Premium
594,Grocery,Coffee & Tea,Zenith,15.08,8.64,Budget
595,Home,Decor,Solace,96.07,62.74,Premium
596,Grocery,Beverages,Linea,15.44,8.2,Budget
597,Fashion,Men,Linea,55.19,31.16,Mid
598,Sports,Cycling,Bloom,145.96,74.51,Premium
599,Electronics,Audio,Orion,181.16,114.12,Premium
600,Fashion,Men,Mira,56.93,26.4,Mid
601,Sports,Fitness,Orion,48.0,24.3,Mid
602,Home,Furniture,Aurum,69.22,33.29,Mid
603,Home,Decor,Aurum,88.65,49.71,Premium
604,Fashion,Bags,Solace,110.62,75.57,Premium
605,Home,Lighting,Pulse,112.65,70.34,Premium
606,Sports,Fitness,Cairo,82.94,51.19,Premium
607,Electronics,Laptops,Nova,63.82,29.8,Mid
608,Grocery,Pantry,Ridge,6.46,3.32,Budget
609,Books,Education,Atlas,17.55,9.42,Budget
610,Electronics,Gaming,Orion,112.51,63.4,Premium
611,Home,Kitchen,Zenith,115.37,67.22,Premium
612,Books,Kids,Nova,16.1,11.37,Budget
613,Electronics,Phones,Orion,212.25,141.34,Premium
614,Electronics,Audio,Orion,448.39,327.84,High-end
615,Grocery,Coffee & Tea,Atlas,8.42,5.23,Budget
616,Sports,Team Sports,Pulse,71.56,33.21,Mid
617,Sports,Cycling,Vela,29.25,18.82,Mid
618,Home,Lighting,Vela,87.79,50.02,Premium
619,Fashion,Men,Kora,114.85,67.51,Premium
620,Electronics,Audio,Orion,204.07,152.89,Premium
621,Electronics,Phones,Solace,363.17,217.76,High-end
622,Fashion,Bags,Atlas,57.53,34.92,Mid
623,Sports,Team Sports,Orion,27.63,12.87,Mid
624,Home,Cleaning,Cairo,110.19,71.18,Premium
625,Fashion,Men,Solace,47.85,32.34,Mid
626,Fashion,Shoes,Solace,35.42,17.54,Mid
627,Books,Education,Fjord,25.05,14.41,Mid
628,Toys,Puzzles,Solace,103.94,66.28,Premium
629,Sports,Outdoor,Linea,32.02,15.27,Mid
630,Toys,Kids,Zenith,27.22,17.07,Mid
631,Home,Kitchen,Bloom,93.18,60.08,Premium
632,Books,Education,Bloom,17.01,7.66,Budget
633,Home,Decor,Pulse,122.67,68.16,Premium
634,Electronics,Laptops,Cairo,206.0,147.92,Premium
635,Books,Kids,Fjord,25.33,17.74,Mid
636,Home,Decor,Nova,39.71,20.08,Mid
637,Grocery,Pantry,Bloom,12.67,7.02,Budget
638,Home,Lighting,Cairo,42.32,19.1,Mid
639,Home,Cleaning,Aurum,54.8,32.96,Mid
640,Books,Education,Fjord,13.52,6.56,Budget
641,Books,Fiction,Fjord,12.18,6.32,Budget
642,Books,Kids,Linea,26.04,14.1,Mid
643,Electronics,Accessories,Mira,329.12,215.97,High-end
644,Beauty,Fragrance,Orion,42.65,21.46,Mid
645,Electronics,Gaming,Fjord,127.48,69.55,Premium
646,Sports,Outdoor,Aurum,85.42,50.3,Premium
647,Sports,Cycling,Fjord,51.07,31.92,Mid
648,Books,Kids,Bloom,39.36,25.77,Mid
649,Grocery,Pantry,Bloom,26.56,15.45,Mid
650,Home,Cleaning,Mira,101.79,75.31,Premium
651,Fashion,Bags,Vela,49.63,26.42,Mid
652,Home,Kitchen,Pulse,61.16,38.62,Mid
653,Electronics,Phones,Atlas,154.43,96.79,Premium
654,Fashion,Bags,Kora,108.77,70.44,Premium
655,Electronics,Accessories,Mira,129.11,76.84,Premium
656,Toys,Puzzles,Orion,43.25,20.28,Mid
657,Fashion,Women,Orion,118.03,66.72,Premium
658,Electronics,Accessories,Atlas,113.5,67.74,Premium
659,Home,Cleaning,Lumo,80.12,44.42,Premium
660,Fashion,Accessories,Nova,76.8,44.39,Mid
661,Fashion,Women,Linea,53.11,31.76,Mid
662,Sports,Fitness,Vela,30.92,19.37,Mid
663,Grocery,Beverages,Pulse,20.24,14.34,Mid
664,Books,Fiction,Bloom,12.46,6.1,Budget
665,Grocery,Coffee & Tea,Kora,9.19,4.42,Budget
666,Fashion,Men,Bloom,40.98,25.96,Mid
667,Electronics,Phones,Aurum,206.47,101.46,Premium
668,Sports,Team Sports,Zenith,65.13,43.51,Mid
669,Fashion,Men,Ridge,61.07,36.94,Mid
670,Fashion,Men,Lumo,188.82,94.01,Premium
671,Fashion,Women,Cairo,76.39,53.02,Mid
672,Electronics,Laptops,Lumo,156.94,70.87,Premium
673,Electronics,Audio,Ridge,93.8,48.07,Premium
674,Grocery,Snacks,Cairo,9.34,4.67,Budget
675,Home,Cleaning,Ridge,60.16,30.59,Mid
676,Sports,Cycling,Ridge,55.07,33.82,Mid
677,Toys,Action Figures,Ridge,37.67,26.73,Mid
678,Home,Cleaning,Nova,95.22,55.23,Premium
679,Beauty,Haircare,Ridge,73.72,48.57,Mid
680,Toys,Board Games,Ridge,51.37,36.11,Mid
681,Electronics,Laptops,Kora,245.88,184.21,Premium
682,Electronics,Audio,Pulse,119.26,68.52,Premium
683,Toys,Action Figures,Kora,38.69,21.11,Mid
684,Home,Kitchen,Vela,197.14,92.03,Premium
685,Electronics,Gaming,Orion,342.91,203.8,High-end
686,Beauty,Fragrance,Kora,43.5,19.6,Mid
687,Grocery,Pantry,Orion,11.66,5.82,Budget
688,Home,Decor,Vela,114.81,59.72,Premium
689,Home,Decor,Solace,135.72,99.38,Premium
690,Home,Cleaning,Kora,64.18,31.14,Mid
691,Fashion,Bags,Vela,144.05,85.25,Premium
692,Beauty,Skincare,Kora,21.61,11.99,Mid
693,Electronics,Laptops,Bloom,230.99,139.17,Premium
694,Grocery,Beverages,Mira,7.42,5.55,Budget
695,Beauty,Fragrance,Pulse,70.48,51.68,Mid
696,Beauty,Makeup,Kora,42.82,23.49,Mid
697,Electronics,Audio,Atlas,234.0,145.86,Premium
698,Sports,Outdoor,Mira,61.7,31.32,Mid
699,Sports,Team Sports,Ridge,117.68,63.96,Premium
700,Fashion,Bags,Kora,37.22,19.3,Mid
701,Beauty,Skincare,Vela,61.41,28.04,Mid
702,Home,Decor,Cairo,112.98,82.09,Premium
703,Sports,Cycling,Lumo,36.07,18.96,Mid
704,Beauty,Makeup,Atlas,46.17,22.78,Mid
705,Beauty,Haircare,Bloom,31.98,19.99,Mid
706,Home,Cleaning,Mira,64.78,34.23,Mid
707,Grocery,Pantry,Zenith,32.95,22.52,Mid
708,Grocery,Coffee & Tea,Atlas,12.76,9.12,Budget
709,Electronics,Gaming,Lumo,247.97,120.0,Premium
710,Grocery,Pantry,Mira,8.99,4.68,Budget
711,Toys,Action Figures,Orion,55.21,34.93,Mid
712,Beauty,Haircare,Kora,46.7,33.29,Mid
713,Electronics,Accessories,Ridge,358.98,185.39,High-end
714,Beauty,Makeup,Cairo,64.18,38.24,Mid
715,Fashion,Shoes,Linea,95.26,43.76,Premium
716,Home,Furniture,Nova,170.83,111.11,Premium
717,Grocery,Beverages,Mira,12.41,8.9,Budget
718,Home,Lighting,Fjord,91.8,54.6,Premium
719,Beauty,Makeup,Solace,37.44,24.25,Mid
720,Fashion,Women,Aurum,93.42,68.35,Premium
721,Grocery,Snacks,Vela,22.0,12.32,Mid
722,Beauty,Fragrance,Aurum,25.25,13.36,Mid
723,Home,Cleaning,Pulse,77.75,37.52,Mid
724,Toys,Board Games,Lumo,51.9,27.63,Mid
725,Toys,Board Games,Zenith,80.94,42.09,Premium
726,Books,Non-fiction,Solace,16.68,12.05,Budget
727,Toys,Puzzles,Orion,97.97,51.47,Premium
728,Electronics,Audio,Linea,246.34,173.15,Premium
729,Grocery,Beverages,Orion,25.27,15.71,Mid
730,Fashion,Shoes,Cairo,99.05,47.58,Premium
731,Electronics,Phones,Linea,457.31,272.35,High-end
732,Books,Kids,Solace,30.29,16.94,Mid
733,Sports,Outdoor,Zenith,60.62,27.92,Mid
734,Grocery,Coffee & Tea,Bloom,12.91,8.87,Budget
735,Electronics,Accessories,Ridge,111.27,53.22,Premium
736,Toys,Action Figures,Vela,42.21,20.15,Mid
737,Beauty,Haircare,Vela,33.38,17.9,Mid
738,Fashion,Women,Kora,131.77,77.52,Premium
739,Home,Kitchen,Mira,174.3,93.99,Premium
740,Fashion,Bags,Aurum,45.41,28.89,Mid
741,Beauty,Makeup,Vela,25.27,17.31,Mid
742,Toys,Kids,Cairo,16.83,10.19,Budget
743,Fashion,Bags,Linea,34.37,22.22,Mid
744,Fashion,Women,Atlas,48.47,30.92,Mid
745,Electronics,Gaming,Linea,226.57,132.69,Premium
746,Books,Kids,Mira,14.8,10.98,Budget
747,Toys,Board Games,Fjord,56.95,39.36,Mid
748,Books,Non-fiction,Aurum,17.87,13.23,Budget
749,Books,Fiction,Solace,14.64,9.17,Budget
750,Grocery,Pantry,Mira,8.72,4.18,Budget
751,Electronics,Laptops,Linea,120.94,59.85,Premium
752,Sports,Team Sports,Zenith,110.87,51.85,Premium
753,Home,Cleaning,Fjord,60.03,36.0,Mid
754,Grocery,Coffee & Tea,Lumo,12.28,7.03,Budget
755,Grocery,Beverages,Aurum,16.0,10.3,Budget
756,Electronics,Laptops,Nova,287.34,213.38,High-end
757,Grocery,Beverages,Kora,13.39,8.96,Budget
758,Books,Kids,Kora,14.51,8.86,Budget
759,Fashion,Women,Orion,110.11,73.28,Premium
760,Fashion,Shoes,Aurum,87.1,40.53,Premium
761,Electronics,Audio,Kora,338.91,219.95,High-end
762,Toys,Puzzles,Pulse,63.11,39.55,Mid
763,Grocery,Coffee & Tea,Bloom,17.46,10.36,Budget
764,Electronics,Laptops,Cairo,472.72,288.79,High-end
765,Books,Education,Nova,18.47,12.21,Budget
766,Electronics,Gaming,Orion,135.43,81.0,Premium
767,Beauty,Fragrance,Cairo,89.15,43.9,Premium
768,Books,Non-fiction,Atlas,20.41,13.77,Mid
769,Books,Non-fiction,Atlas,28.19,14.55,Mid
770,Electronics,Accessories,Vela,151.76,104.44,Premium
771,Books,Education,Mira,14.5,9.99,Budget
772,Home,Lighting,Fjord,168.26,81.97,Premium
773,Fashion,Shoes,Solace,62.24,46.41,Mid
774,Sports,Fitness,Mira,79.9,50.03,Mid
775,Electronics,Gaming,Nova,235.74,147.02,Premium
776,Beauty,Makeup,Mira,85.68,50.97,Premium
777,Grocery,Snacks,Nova,11.37,8.31,Budget
778,Fashion,Bags,Solace,54.54,30.64,Mid
779,Electronics,Audio,Ridge,121.67,68.3,Premium
780,Grocery,Beverages,Solace,20.95,12.51,Mid
781,Home,Kitchen,Atlas,164.1,114.63,Premium
782,Grocery,Pantry,Solace,11.75,6.22,Budget
783,Books,Fiction,Bloom,17.55,9.05,Budget
784,Toys,Action Figures,Linea,27.03,15.24,Mid
785,Electronics,Accessories,Zenith,216.77,125.02,Premium
786,Sports,Outdoor,Cairo,102.24,64.21,Premium
787,Home,Furniture,Kora,113.1,70.11,Premium
788,Home,Kitchen,Kora,81.87,60.67,Premium
789,Toys,Board Games,Fjord,21.98,11.07,Mid
790,Home,Decor,Linea,80.97,57.26,Premium
791,Electronics,Phones,Bloom,80.59,55.33,Premium
792,Electronics,Accessories,Ridge,168.77,113.27,Premium
793,Sports,Fitness,Atlas,112.91,76.09,Premium
794,Fashion,Accessories,Orion,70.6,34.53,Mid
795,Home,Decor,Bloom,91.95,60.37,Premium
796,Electronics,Gaming,Fjord,101.36,51.55,Premium
797,Books,Kids,Aurum,16.66,11.82,Budget
798,Books,Non-fiction,Atlas,12.73,5.88,Budget
799,Fashion,Bags,Bloom,51.17,30.58,Mid
800,Home,Cleaning,Bloom,121.39,65.09,Premium
801,Electronics,Gaming,Pulse,252.84,136.3,High-end
802,Home,Decor,Orion,160.74,96.6,Premium
803,Beauty,Makeup,Kora,57.1,36.31,Mid
804,Beauty,Fragrance,Fjord,53.05,33.65,Mid
805,Fashion,Shoes,Pulse,75.42,52.39,Mid
806,Fashion,Accessories,Fjord,47.93,31.38,Mid
807,Books,Fiction,Atlas,18.72,10.69,Budget
808,Beauty,Makeup,Atlas,40.99,26.86,Mid
809,Electronics,Phones,Pulse,158.59,112.79,Premium
810,Sports,Outdoor,Aurum,85.26,43.34,Premium
811,Beauty,Fragrance,Linea,69.74,46.6,Mid
812,Electronics,Accessories,Lumo,111.9,64.65,Premium
813,Toys,Board Games,Cairo,45.72,32.22,Mid
814,Electronics,Audio,Zenith,192.44,103.65,Premium
815,Toys,Puzzles,Bloom,26.43,12.09,Mid
816,Electronics,Phones,Ridge,319.06,168.74,High-end
817,Books,Education,Atlas,15.31,9.09,Budget
818,Beauty,Skincare,Atlas,30.28,14.99,Mid
819,Electronics,Audio,Linea,202.33,112.15,Premium
820,Grocery,Pantry,Vela,9.29,5.43,Budget
821,Grocery,Pantry,Zenith,11.54,7.75,Budget
822,Toys,Kids,Zenith,139.16,103.74,Premium
823,Beauty,Skincare,Fjord,16.91,8.44,Budget
824,Home,Cleaning,Ridge,117.8,81.72,Premium
825,Sports,Cycling,Linea,72.06,48.94,Mid
826,Grocery,Coffee & Tea,Mira,10.02,5.09,Budget
827,Fashion,Bags,Bloom,24.39,12.52,Mid
828,Electronics,Laptops,Linea,159.25,113.8,Premium
829,Books,Education,Zenith,27.2,19.19,Mid
830,Sports,Cycling,Ridge,70.63,52.55,Mid
831,Books,Kids,Aurum,19.47,12.71,Budget
832,Home,Decor,Pulse,118.88,59.35,Premium
833,Home,Kitchen,Ridge,235.66,110.42,Premium
834,Electronics,Laptops,Lumo,76.89,38.17,Mid
835,Home,Kitchen,Kora,61.15,33.73,Mid
836,Electronics,Laptops,Linea,243.24,112.18,Premium
837,Home,Decor,Fjord,110.29,70.87,Premium
838,Beauty,Skincare,Atlas,25.47,12.25,Mid
839,Grocery,Coffee & Tea,Ridge,10.71,7.01,Budget
840,Electronics,Accessories,Solace,98.63,46.6,Premium
841,Electronics,Laptops,Lumo,460.41,226.59,High-end
842,Home,Lighting,Aurum,83.12,51.01,Premium
843,Fashion,Shoes,Vela,28.97,21.15,Mid
844,Grocery,Coffee & Tea,Aurum,8.58,4.88,Budget
845,Home,Cleaning,Lumo,69.97,39.15,Mid
846,Electronics,Audio,Kora,191.95,116.53,Premium
847,Grocery,Pantry,Atlas,18.49,12.66,Budget
848,Grocery,Coffee & Tea,Nova,9.57,6.61,Budget
849,Grocery,Snacks,Linea,21.74,10.68,Mid
850,Fashion,Accessories,Lumo,82.9,60.28,Premium
851,Books,Kids,Aurum,20.98,13.1,Mid
852,Fashion,Bags,Bloom,130.02,62.86,Premium
853,Grocery,Coffee & Tea,Vela,13.42,9.35,Budget
854,Fashion,Shoes,Fjord,139.93,76.21,Premium
855,Fashion,Women,Linea,73.97,52.84,Mid
856,Grocery,Pantry,Linea,10.36,4.94,Budget
857,Electronics,Phones,Zenith,360.53,186.96,High-end
858,Home,Cleaning,Kora,85.16,45.02,Premium
859,Sports,Team Sports,Zenith,113.91,70.98,Premium
860,Books,Non-fiction,Atlas,20.36,9.78,Mid
861,Electronics,Gaming,Mira,206.78,114.31,Premium
862,Fashion,Men,Nova,104.18,70.43,Premium
863,Beauty,Makeup,Vela,27.13,19.17,Mid
864,Books,Kids,Cairo,26.67,12.68,Mid
865,Sports,Team Sports,Linea,69.59,34.85,Mid
866,Electronics,Phones,Bloom,256.44,127.84,High-end
867,Beauty,Haircare,Bloom,26.78,19.5,Mid
868,Electronics,Gaming,Mira,330.12,203.41,High-end
869,Toys,Action Figures,Fjord,52.92,39.42,Mid
870,Fashion,Women,Solace,60.72,40.88,Mid
871,Sports,Fitness,Ridge,102.87,46.91,Premium
872,Grocery,Coffee & Tea,Solace,16.03,11.49,Budget
873,Grocery,Beverages,Solace,16.71,9.76,Budget
874,Grocery,Snacks,Kora,7.41,4.3,Budget
875,Home,Cleaning,Nova,256.9,167.71,High-end
876,Beauty,Fragrance,Vela,35.5,19.98,Mid
877,Home,Furniture,Solace,126.28,76.21,Premium
878,Home,Decor,Ridge,64.38,34.2,Mid
879,Toys,Kids,Kora,30.25,19.7,Mid
880,Fashion,Women,Kora,98.75,66.24,Premium
881,Grocery,Beverages,Solace,11.17,6.1,Budget
882,Fashion,Bags,Nova,70.51,48.84,Mid
883,Electronics,Audio,Lumo,183.41,121.7,Premium
884,Fashion,Bags,Cairo,185.35,95.42,Premium
885,Electronics,Accessories,Cairo,205.25,109.45,Premium
886,Books,Non-fiction,Mira,17.34,10.38,Budget
887,Electronics,Laptops,Linea,274.82,127.37,High-end
888,Beauty,Makeup,Fjord,30.93,19.05,Mid
889,Fashion,Bags,Aurum,63.5,32.26,Mid
890,Sports,Fitness,Orion,46.14,26.77,Mid
891,Beauty,Makeup,Vela,116.01,67.85,Premium
892,Books,Education,Lumo,16.66,11.12,Budget
893,Home,Decor,Aurum,88.34,46.49,Premium
894,Electronics,Gaming,Fjord,122.54,81.79,Premium
895,Grocery,Pantry,Kora,9.02,4.23,Budget
896,Books,Non-fiction,Lumo,18.43,11.06,Budget
897,Fashion,Accessories,Atlas,87.66,45.99,Premium
898,Books,Kids,Atlas,8.56,4.85,Budget
899,Fashion,Shoes,Vela,67.14,40.94,Mid
900,Beauty,Makeup,Nova,83.25,45.84,Premium
901,Sports,Team Sports,Aurum,52.43,29.22,Mid
902,Books,Education,Solace,14.36,8.86,Budget
903,Electronics,Gaming,Pulse,124.02,76.2,Premium
904,Home,Cleaning,Ridge,55.16,29.49,Mid
905,Beauty,Haircare,Fjord,43.68,30.25,Mid
906,Home,Lighting,Mira,124.61,81.51,Premium
907,Beauty,Haircare,Ridge,52.3,27.42,Mid
908,Toys,Puzzles,Lumo,32.28,23.15,Mid
909,Grocery,Beverages,Mira,19.81,10.73,Budget
910,Fashion,Men,Kora,114.89,65.24,Premium
911,Electronics,Accessories,Linea,134.26,78.66,Premium
912,Sports,Team Sports,Orion,140.68,86.9,Premium
913,Sports,Team Sports,Bloom,116.69,62.12,Premium
914,Fashion,Accessories,Nova,51.9,24.18,Mid
915,Beauty,Makeup,Lumo,34.78,24.47,Mid
916,Grocery,Beverages,Kora,22.14,14.1,Mid
917,Toys,Puzzles,Lumo,33.11,20.46,Mid
918,Sports,Outdoor,Cairo,123.29,55.95,Premium
919,Sports,Cycling,Fjord,90.98,52.98,Premium
920,Toys,Puzzles,Solace,33.68,21.58,Mid
921,Sports,Outdoor,Linea,99.6,62.55,Premium
922,Electronics,Gaming,Vela,159.55,115.26,Premium
923,Beauty,Makeup,Ridge,64.52,29.43,Mid
924,Grocery,Beverages,Aurum,9.32,5.87,Budget
925,Electronics,Phones,Pulse,140.57,89.69,Premium
926,Fashion,Shoes,Orion,62.3,28.58,Mid
927,Fashion,Bags,Orion,61.81,36.1,Mid
928,Home,Kitchen,Vela,59.14,42.73,Mid
929,Beauty,Haircare,Ridge,37.4,27.63,Mid
930,Electronics,Gaming,Zenith,186.26,130.24,Premium
931,Books,Fiction,Pulse,18.74,9.31,Budget
932,Electronics,Laptops,Bloom,92.14,67.88,Premium
933,Books,Non-fiction,Fjord,6.66,4.66,Budget
934,Electronics,Accessories,Vela,455.57,222.64,High-end
935,Fashion,Men,Fjord,110.59,70.14,Premium
936,Electronics,Laptops,Bloom,126.88,63.15,Premium
937,Grocery,Pantry,Vela,15.43,10.76,Budget
938,Grocery,Beverages,Kora,12.13,5.51,Budget
939,Home,Lighting,Vela,104.81,61.98,Premium
940,Electronics,Laptops,Zenith,267.32,148.81,High-end
941,Home,Lighting,Mira,94.5,48.5,Premium
942,Electronics,Laptops,Bloom,61.64,30.17,Mid
943,Home,Lighting,Atlas,43.24,28.24,Mid
944,Electronics,Phones,Atlas,593.03,354.51,High-end
945,Grocery,Snacks,Fjord,7.04,4.39,Budget
946,Grocery,Coffee & Tea,Zenith,8.62,4.6,Budget
947,Beauty,Makeup,Orion,56.4,36.27,Mid
948,Books,Education,Solace,22.1,12.5,Mid
949,Fashion,Men,Kora,154.19,100.72,Premium
950,Electronics,Phones,Mira,398.48,224.92,High-end
951,Home,Decor,Pulse,150.29,72.62,Premium
952,Electronics,Gaming,Aurum,184.45,90.29,Premium
953,Grocery,Beverages,Lumo,8.92,5.73,Budget
954,Toys,Board Games,Mira,38.24,26.11,Mid
955,Home,Furniture,Zenith,72.41,43.68,Mid
956,Beauty,Skincare,Fjord,45.59,22.61,Mid
957,Home,Furniture,Fjord,41.84,20.47,Mid
958,Electronics,Laptops,Nova,151.1,70.14,Premium
959,Home,Lighting,Cairo,200.84,100.0,Premium
960,Beauty,Skincare,Ridge,105.54,76.55,Premium
961,Sports,Outdoor,Mira,54.24,32.61,Mid
962,Home,Kitchen,Fjord,134.89,81.2,Premium
963,Toys,Board Games,Vela,33.27,21.34,Mid
964,Beauty,Skincare,Aurum,26.08,15.65,Mid
965,Fashion,Women,Cairo,45.88,29.5,Mid
966,Sports,Team Sports,Pulse,21.68,15.75,Mid
967,Fashion,Accessories,Kora,81.62,40.62,Premium
968,Home,Furniture,Pulse,98.32,57.87,Premium
969,Books,Non-fiction,Fjord,21.27,12.64,Mid
970,Grocery,Snacks,Solace,13.67,8.83,Budget
971,Fashion,Women,Zenith,78.43,50.76,Mid
972,Sports,Fitness,Solace,27.97,14.5,Mid
973,Sports,Team Sports,Cairo,213.75,113.96,Premium
974,Sports,Fitness,Orion,78.35,46.2,Mid
975,Beauty,Makeup,Fjord,48.1,24.75,Mid
976,Home,Lighting,Vela,194.62,100.09,Premium
977,Grocery,Coffee & Tea,Orion,8.89,4.07,Budget
978,Beauty,Makeup,Orion,69.6,49.12,Mid
979,Books,Non-fiction,Linea,18.41,9.51,Budget
980,Grocery,Coffee & Tea,Vela,11.65,7.96,Budget
981,Sports,Outdoor,Lumo,34.04,21.94,Mid
982,Toys,Puzzles,Orion,46.09,21.14,Mid
983,Books,Non-fiction,Ridge,30.47,18.1,Mid
984,Sports,Cycling,Linea,93.04,46.02,Premium
985,Fashion,Men,Atlas,61.38,35.06,Mid
986,Fashion,Shoes,Bloom,63.02,31.71,Mid
987,Books,Non-fiction,Mira,13.94,7.02,Budget
988,Toys,Board Games,Kora,32.82,23.97,Mid
989,Sports,Fitness,Kora,67.27,38.97,Mid
990,Electronics,Laptops,Mira,169.53,90.59,Premium
991,Beauty,Skincare,Cairo,33.93,24.34,Mid
992,Home,Decor,Ridge,137.72,90.18,Premium
993,Fashion,Bags,Atlas,82.72,58.7,Premium
994,Beauty,Fragrance,Zenith,46.57,27.77,Mid
995,Electronics,Laptops,Solace,411.09,210.33,High-end
996,Grocery,Coffee & Tea,Pulse,15.81,10.18,Budget
997,Fashion,Men,Mira,64.69,48.18,Mid
998,Sports,Outdoor,Zenith,61.3,40.51,Mid
999,Home,Decor,Bloom,76.76,39.09,Mid
1000,Toys,Puzzles,Nova,98.03,70.14,Premium
